ctyfips,county,stfips,state,zip,cd,dma,dma name
42091,Montgomery,,PA,18964,,504,PHILADELPHIA
42091,Montgomery,,PA,18969,,504,PHILADELPHIA
42091,Montgomery,,PA,18971,,504,PHILADELPHIA
42091,Montgomery,,PA,18979,,504,PHILADELPHIA
42091,Montgomery,,PA,19001,,504,PHILADELPHIA
42091,Montgomery,,PA,19002,,504,PHILADELPHIA
42091,Montgomery,,PA,19003,,504,PHILADELPHIA
42091,Montgomery,,PA,19004,,504,PHILADELPHIA
42091,Montgomery,,PA,19006,,504,PHILADELPHIA
42091,Montgomery,,PA,19009,,504,PHILADELPHIA
42091,Montgomery,,PA,19012,,504,PHILADELPHIA
42091,Montgomery,,PA,19025,,504,PHILADELPHIA
42091,Montgomery,,PA,19027,,504,PHILADELPHIA
42091,Montgomery,,PA,19031,,504,PHILADELPHIA
42091,Montgomery,,PA,19034,,504,PHILADELPHIA
42091,Montgomery,,PA,19035,,504,PHILADELPHIA
42091,Montgomery,,PA,19038,,504,PHILADELPHIA
42091,Montgomery,,PA,19040,,504,PHILADELPHIA
42091,Montgomery,,PA,19041,,504,PHILADELPHIA
42091,Montgomery,,PA,19044,,504,PHILADELPHIA
42091,Montgomery,,PA,19046,,504,PHILADELPHIA
42091,Montgomery,,PA,19066,,504,PHILADELPHIA
42091,Montgomery,,PA,19072,,504,PHILADELPHIA
42091,Montgomery,,PA,19075,,504,PHILADELPHIA
42091,Montgomery,,PA,19090,,504,PHILADELPHIA
42091,Montgomery,,PA,19095,,504,PHILADELPHIA
42091,Montgomery,,PA,19096,,504,PHILADELPHIA
42091,Montgomery,,PA,19401,,504,PHILADELPHIA
42091,Montgomery,,PA,19403,,504,PHILADELPHIA
42091,Montgomery,,PA,19404,,504,PHILADELPHIA
42091,Montgomery,,PA,19405,,504,PHILADELPHIA
42091,Montgomery,,PA,19406,,504,PHILADELPHIA
42091,Montgomery,,PA,19407,,504,PHILADELPHIA
42091,Montgomery,,PA,19408,,504,PHILADELPHIA
42091,Montgomery,,PA,19409,,504,PHILADELPHIA
42091,Montgomery,,PA,19415,,504,PHILADELPHIA
42091,Montgomery,,PA,19420,,504,PHILADELPHIA
42091,Montgomery,,PA,19422,,504,PHILADELPHIA
42091,Montgomery,,PA,19423,,504,PHILADELPHIA
42091,Montgomery,,PA,19424,,504,PHILADELPHIA
42091,Montgomery,,PA,19426,,504,PHILADELPHIA
42091,Montgomery,,PA,19428,,504,PHILADELPHIA
42091,Montgomery,,PA,19429,,504,PHILADELPHIA
42091,Montgomery,,PA,19430,,504,PHILADELPHIA
42091,Montgomery,,PA,19435,,504,PHILADELPHIA
42091,Montgomery,,PA,19436,,504,PHILADELPHIA
42091,Montgomery,,PA,19437,,504,PHILADELPHIA
42091,Montgomery,,PA,19438,,504,PHILADELPHIA
42091,Montgomery,,PA,19440,,504,PHILADELPHIA
42091,Montgomery,,PA,19441,,504,PHILADELPHIA
42091,Montgomery,,PA,19443,,504,PHILADELPHIA
42091,Montgomery,,PA,19444,,504,PHILADELPHIA
42091,Montgomery,,PA,19446,,504,PHILADELPHIA
42091,Montgomery,,PA,19450,,504,PHILADELPHIA
42091,Montgomery,,PA,19451,,504,PHILADELPHIA
42091,Montgomery,,PA,19453,,504,PHILADELPHIA
42091,Montgomery,,PA,19454,,504,PHILADELPHIA
42091,Montgomery,,PA,19455,,504,PHILADELPHIA
42091,Montgomery,,PA,19456,,504,PHILADELPHIA
42091,Montgomery,,PA,19462,,504,PHILADELPHIA
42091,Montgomery,,PA,19464,,504,PHILADELPHIA
42091,Montgomery,,PA,19468,,504,PHILADELPHIA
42091,Montgomery,,PA,19472,,504,PHILADELPHIA
42091,Montgomery,,PA,19473,,504,PHILADELPHIA
42091,Montgomery,,PA,19474,,504,PHILADELPHIA
42091,Montgomery,,PA,19477,,504,PHILADELPHIA
42091,Montgomery,,PA,19478,,504,PHILADELPHIA
42091,Montgomery,,PA,19483,,504,PHILADELPHIA
42091,Montgomery,,PA,19484,,504,PHILADELPHIA
42091,Montgomery,,PA,19485,,504,PHILADELPHIA
42091,Montgomery,,PA,19486,,504,PHILADELPHIA
42091,Montgomery,,PA,19490,,504,PHILADELPHIA
42091,Montgomery,,PA,19492,,504,PHILADELPHIA
42091,Montgomery,,PA,19525,,504,PHILADELPHIA
42093,Montour,,PA,17821,,577,WILKES BARRE-SCRANTON
42093,Montour,,PA,17822,,577,WILKES BARRE-SCRANTON
42093,Montour,,PA,17884,,577,WILKES BARRE-SCRANTON
42095,Northampton,,PA,18001,,504,PHILADELPHIA
42095,Northampton,,PA,18002,,504,PHILADELPHIA
42095,Northampton,,PA,18003,,504,PHILADELPHIA
42095,Northampton,,PA,18010,,504,PHILADELPHIA
42095,Northampton,,PA,18013,,504,PHILADELPHIA
42095,Northampton,,PA,18014,,504,PHILADELPHIA
42095,Northampton,,PA,18015,,504,PHILADELPHIA
42095,Northampton,,PA,18016,,504,PHILADELPHIA
42095,Northampton,,PA,18017,,504,PHILADELPHIA
42095,Northampton,,PA,18020,,504,PHILADELPHIA
42095,Northampton,,PA,18035,,504,PHILADELPHIA
42095,Northampton,,PA,18038,,504,PHILADELPHIA
42095,Northampton,,PA,18040,,504,PHILADELPHIA
42095,Northampton,,PA,18042,,504,PHILADELPHIA
42095,Northampton,,PA,18043,,504,PHILADELPHIA
42095,Northampton,,PA,18044,,504,PHILADELPHIA
42095,Northampton,,PA,18045,,504,PHILADELPHIA
42095,Northampton,,PA,18050,,504,PHILADELPHIA
42095,Northampton,,PA,18055,,504,PHILADELPHIA
42095,Northampton,,PA,18063,,504,PHILADELPHIA
42095,Northampton,,PA,18064,,504,PHILADELPHIA
42095,Northampton,,PA,18067,,504,PHILADELPHIA
42095,Northampton,,PA,18072,,504,PHILADELPHIA
42095,Northampton,,PA,18083,,504,PHILADELPHIA
42095,Northampton,,PA,18085,,504,PHILADELPHIA
42095,Northampton,,PA,18086,,504,PHILADELPHIA
42095,Northampton,,PA,18088,,504,PHILADELPHIA
42095,Northampton,,PA,18091,,504,PHILADELPHIA
42095,Northampton,,PA,18343,,504,PHILADELPHIA
42095,Northampton,,PA,18351,,504,PHILADELPHIA
42097,Northumberland,,PA,17017,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17730,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17749,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17772,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17777,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17801,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17823,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17824,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17830,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17832,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17834,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17836,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17840,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17847,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17850,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17851,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17857,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17860,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17865,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17866,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17867,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17868,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17872,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17877,,577,WILKES BARRE-SCRANTON
42097,Northumberland,,PA,17881,,577,WILKES BARRE-SCRANTON
42099,Perry,,PA,17006,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17020,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17024,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17037,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17040,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17045,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17047,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17053,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17062,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17068,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17069,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17071,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17074,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42099,Perry,,PA,17090,,566,HARRISBURG-LANCASTER-LEBANON-YORK
42101,Philadelphia,,PA,19019,,504,PHILADELPHIA
42101,Philadelphia,,PA,19092,,504,PHILADELPHIA
42101,Philadelphia,,PA,19093,,504,PHILADELPHIA
42101,Philadelphia,,PA,19099,,504,PHILADELPHIA
42101,Philadelphia,,PA,19101,,504,PHILADELPHIA
42101,Philadelphia,,PA,19102,,504,PHILADELPHIA
42101,Philadelphia,,PA,19103,,504,PHILADELPHIA
42101,Philadelphia,,PA,19104,,504,PHILADELPHIA
42101,Philadelphia,,PA,19105,,504,PHILADELPHIA
42101,Philadelphia,,PA,19106,,504,PHILADELPHIA
42101,Philadelphia,,PA,19107,,504,PHILADELPHIA
42101,Philadelphia,,PA,19108,,504,PHILADELPHIA
42101,Philadelphia,,PA,19109,,504,PHILADELPHIA
42101,Philadelphia,,PA,19110,,504,PHILADELPHIA
42101,Philadelphia,,PA,19111,,504,PHILADELPHIA
42101,Philadelphia,,PA,19112,,504,PHILADELPHIA
42101,Philadelphia,,PA,19114,,504,PHILADELPHIA
42101,Philadelphia,,PA,19115,,504,PHILADELPHIA
42101,Philadelphia,,PA,19116,,504,PHILADELPHIA
42101,Philadelphia,,PA,19118,,504,PHILADELPHIA
42101,Philadelphia,,PA,19119,,504,PHILADELPHIA
42101,Philadelphia,,PA,19120,,504,PHILADELPHIA
42101,Philadelphia,,PA,19121,,504,PHILADELPHIA
42101,Philadelphia,,PA,19122,,504,PHILADELPHIA
42101,Philadelphia,,PA,19123,,504,PHILADELPHIA
42101,Philadelphia,,PA,19124,,504,PHILADELPHIA
42101,Philadelphia,,PA,19125,,504,PHILADELPHIA
42101,Philadelphia,,PA,19126,,504,PHILADELPHIA
42101,Philadelphia,,PA,19127,,504,PHILADELPHIA
42101,Philadelphia,,PA,19128,,504,PHILADELPHIA
42101,Philadelphia,,PA,19129,,504,PHILADELPHIA
42101,Philadelphia,,PA,19130,,504,PHILADELPHIA
42101,Philadelphia,,PA,19131,,504,PHILADELPHIA
42101,Philadelphia,,PA,19132,,504,PHILADELPHIA
42101,Philadelphia,,PA,19133,,504,PHILADELPHIA
42101,Philadelphia,,PA,19134,,504,PHILADELPHIA
42101,Philadelphia,,PA,19135,,504,PHILADELPHIA
42101,Philadelphia,,PA,19136,,504,PHILADELPHIA
42101,Philadelphia,,PA,19137,,504,PHILADELPHIA
42101,Philadelphia,,PA,19138,,504,PHILADELPHIA
42101,Philadelphia,,PA,19139,,504,PHILADELPHIA
42101,Philadelphia,,PA,19140,,504,PHILADELPHIA
42101,Philadelphia,,PA,19141,,504,PHILADELPHIA
42101,Philadelphia,,PA,19142,,504,PHILADELPHIA
42101,Philadelphia,,PA,19143,,504,PHILADELPHIA
42101,Philadelphia,,PA,19144,,504,PHILADELPHIA
42101,Philadelphia,,PA,19145,,504,PHILADELPHIA
42101,Philadelphia,,PA,19146,,504,PHILADELPHIA
42101,Philadelphia,,PA,19147,,504,PHILADELPHIA
42101,Philadelphia,,PA,19148,,504,PHILADELPHIA
42101,Philadelphia,,PA,19149,,504,PHILADELPHIA
42101,Philadelphia,,PA,19150,,504,PHILADELPHIA
42101,Philadelphia,,PA,19151,,504,PHILADELPHIA
42101,Philadelphia,,PA,19152,,504,PHILADELPHIA
42101,Philadelphia,,PA,19153,,504,PHILADELPHIA
42101,Philadelphia,,PA,19154,,504,PHILADELPHIA
42101,Philadelphia,,PA,19155,,504,PHILADELPHIA
42101,Philadelphia,,PA,19160,,504,PHILADELPHIA
42101,Philadelphia,,PA,19161,,504,PHILADELPHIA
42101,Philadelphia,,PA,19162,,504,PHILADELPHIA
42101,Philadelphia,,PA,19170,,504,PHILADELPHIA
42101,Philadelphia,,PA,19171,,504,PHILADELPHIA
42101,Philadelphia,,PA,19172,,504,PHILADELPHIA
42101,Philadelphia,,PA,19173,,504,PHILADELPHIA
42101,Philadelphia,,PA,19175,,504,PHILADELPHIA
42101,Philadelphia,,PA,19176,,504,PHILADELPHIA
42101,Philadelphia,,PA,19177,,504,PHILADELPHIA
42101,Philadelphia,,PA,19178,,504,PHILADELPHIA
42101,Philadelphia,,PA,19179,,504,PHILADELPHIA
42101,Philadelphia,,PA,19181,,504,PHILADELPHIA
42101,Philadelphia,,PA,19182,,504,PHILADELPHIA
42101,Philadelphia,,PA,19183,,504,PHILADELPHIA
42101,Philadelphia,,PA,19184,,504,PHILADELPHIA
42101,Philadelphia,,PA,19185,,504,PHILADELPHIA
42101,Philadelphia,,PA,19187,,504,PHILADELPHIA
42101,Philadelphia,,PA,19188,,504,PHILADELPHIA
42101,Philadelphia,,PA,19191,,504,PHILADELPHIA
42101,Philadelphia,,PA,19192,,504,PHILADELPHIA
42101,Philadelphia,,PA,19193,,504,PHILADELPHIA
42101,Philadelphia,,PA,19194,,504,PHILADELPHIA
42101,Philadelphia,,PA,19195,,504,PHILADELPHIA
42101,Philadelphia,,PA,19196,,504,PHILADELPHIA
42101,Philadelphia,,PA,19197,,504,PHILADELPHIA
42101,Philadelphia,,PA,19244,,504,PHILADELPHIA
42101,Philadelphia,,PA,19255,,504,PHILADELPHIA
42103,Pike,,PA,18324,,501,NEW YORK
42103,Pike,,PA,18328,,501,NEW YORK
42103,Pike,,PA,18336,,501,NEW YORK
42103,Pike,,PA,18337,,501,NEW YORK
42103,Pike,,PA,18340,,501,NEW YORK
42103,Pike,,PA,18371,,501,NEW YORK
42103,Pike,,PA,18373,,501,NEW YORK
42103,Pike,,PA,18425,,501,NEW YORK
42103,Pike,,PA,18426,,501,NEW YORK
42103,Pike,,PA,18435,,501,NEW YORK
42103,Pike,,PA,18451,,501,NEW YORK
42103,Pike,,PA,18457,,501,NEW YORK
42103,Pike,,PA,18458,,501,NEW YORK
42103,Pike,,PA,18464,,501,NEW YORK
42105,Potter,,PA,16720,,514,BUFFALO
42105,Potter,,PA,16746,,514,BUFFALO
42105,Potter,,PA,16748,,514,BUFFALO
42105,Potter,,PA,16915,,514,BUFFALO
42105,Potter,,PA,16922,,514,BUFFALO
42105,Potter,,PA,16923,,514,BUFFALO
42105,Potter,,PA,16927,,514,BUFFALO
42105,Potter,,PA,16937,,514,BUFFALO
42105,Potter,,PA,16941,,514,BUFFALO
42105,Potter,,PA,16948,,514,BUFFALO
42105,Potter,,PA,17729,,514,BUFFALO
42107,Schuylkill,,PA,17901,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17921,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17922,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17923,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17925,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17929,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17930,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17931,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17932,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17933,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17934,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17935,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17936,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17938,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17941,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17942,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17943,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17944,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17945,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17946,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17948,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17949,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17951,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17952,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17953,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17954,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17957,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17959,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17960,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17961,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17963,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17964,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17965,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17966,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17967,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17968,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17970,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17972,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17974,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17976,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17978,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17979,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17980,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17981,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17982,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17983,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,17985,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18211,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18214,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18218,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18220,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18231,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18237,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18241,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18242,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18245,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18248,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,18252,,577,WILKES BARRE-SCRANTON
42107,Schuylkill,,PA,19549,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17812,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17813,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17827,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17831,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17833,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17842,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17843,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17853,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17861,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17862,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17864,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17870,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17876,,577,WILKES BARRE-SCRANTON
42109,Snyder,,PA,17882,,577,WILKES BARRE-SCRANTON
42111,Somerset,,PA,15411,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15424,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15485,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15501,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15502,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15510,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15520,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15530,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15531,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15532,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15538,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15540,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15541,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15542,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15544,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15546,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15547,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15548,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15549,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15551,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15552,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15553,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15555,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15557,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15558,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15560,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15561,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15562,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15563,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15564,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15565,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15924,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15926,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15928,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15935,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15936,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15937,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15953,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15959,,574,JOHNSTOWN-ALTOONA
42111,Somerset,,PA,15963,,574,JOHNSTOWN-ALTOONA
42113,Sullivan,,PA,17731,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,17758,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,17768,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,18614,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,18616,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,18619,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,18626,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,18628,,577,WILKES BARRE-SCRANTON
42113,Sullivan,,PA,18632,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18413,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18421,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18430,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18441,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18465,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18470,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18801,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18812,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18813,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18816,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18818,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18820,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18821,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18822,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18823,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18824,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18825,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18826,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18827,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18828,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18830,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18834,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18842,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18843,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18844,,577,WILKES BARRE-SCRANTON
42115,Susquehanna,,PA,18847,,577,WILKES BARRE-SCRANTON
42117,Tioga,,PA,16901,,565,ELMIRA
42117,Tioga,,PA,16911,,565,ELMIRA
42117,Tioga,,PA,16912,,565,ELMIRA
42117,Tioga,,PA,16917,,565,ELMIRA
42117,Tioga,,PA,16918,,565,ELMIRA
42117,Tioga,,PA,16920,,565,ELMIRA
42117,Tioga,,PA,16921,,565,ELMIRA
42117,Tioga,,PA,16928,,565,ELMIRA
42117,Tioga,,PA,16929,,565,ELMIRA
42117,Tioga,,PA,16930,,565,ELMIRA
42117,Tioga,,PA,16932,,565,ELMIRA
42117,Tioga,,PA,16933,,565,ELMIRA
42117,Tioga,,PA,16935,,565,ELMIRA
42117,Tioga,,PA,16936,,565,ELMIRA
42117,Tioga,,PA,16938,,565,ELMIRA
42117,Tioga,,PA,16939,,565,ELMIRA
42117,Tioga,,PA,16940,,565,ELMIRA
42117,Tioga,,PA,16942,,565,ELMIRA
42117,Tioga,,PA,16943,,565,ELMIRA
42117,Tioga,,PA,16946,,565,ELMIRA
42117,Tioga,,PA,16950,,565,ELMIRA
42117,Tioga,,PA,17765,,565,ELMIRA
42119,Union,,PA,17810,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17829,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17835,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17837,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17844,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17845,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17855,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17856,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17880,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17883,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17885,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17886,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17887,,577,WILKES BARRE-SCRANTON
42119,Union,,PA,17889,,577,WILKES BARRE-SCRANTON
42121,Venango,,PA,16301,,508,PITTSBURGH
