cd,zip
602,95573
602,95547
602,95551
602,94940
602,94931
602,94973
602,94956
602,94922
602,94923
602,94904
602,94901
602,94974
602,94963
602,94976
602,94957
602,94952
602,96024
602,95463
602,95469
602,95454
602,95446
602,95410
602,95425
602,95412
602,95503
602,95559
602,95585
602,95537
602,95526
602,95589
602,95548
602,95543
602,95471
602,95470
602,94946
602,94939
602,94953
602,94954
602,95450
602,95430
602,95417
602,95494
602,95555
602,95524
602,95521
602,95564
602,95560
603,95966
603,95668
603,95694
603,95680
603,95493
603,94533
603,95992
603,95843
603,95937
603,95951
603,95776
603,95637
603,95645
603,95654
603,95653
603,95698
603,95692
603,95626
603,95458
603,95457
603,95977
603,95972
603,95922
603,95901
603,95912
603,95639
603,95625
603,94571
603,94503
603,94510
603,94535
603,95957
603,95979
603,95918
603,95674
603,95690
603,95695
603,95464
603,95451
603,95993
603,95991
603,95832
603,95987
603,95823
603,95837
603,95836
603,95950
603,95627
603,95641
603,95691
603,95687
603,95443
603,94512
603,95835
603,95962
603,95970
603,95919
603,95679
603,95618
603,95424
603,95422
603,94558
603,95676
603,95697
603,95757
603,95606
603,95617
603,95616
603,95620
603,94534
603,95941
603,95935
603,95953
603,95961
603,95925
603,95913
603,95659
603,95696
603,95758
603,95688
603,95607
603,95612
603,95453
603,95485
603,95988
603,95834
603,95960
603,95955
603,95963
603,95914
603,95932
603,95903
603,95632
603,95673
603,95660
603,95615
603,95423
603,94591
603,94585
603,95982
603,95939
604,96160
604,96155
604,95642
604,95721
604,95689
604,95765
604,95619
604,95373
604,95370
604,95247
604,95228
604,93610
604,93651
604,96120
604,95626
604,95672
604,95720
604,95699
604,95623
604,95383
604,95321
604,95229
604,95251
604,95225
604,95246
604,93602
604,96148
604,95629
604,95648
604,95735
604,95726
604,95762
604,95678
604,95614
604,95613
604,95601
604,95375
604,95226
604,95252
604,95345
604,93633
604,93628
604,93604
604,93641
604,93644
604,96145
604,96140
604,96150
604,96146
604,95631
604,95666
604,95665
604,95663
604,95661
604,95677
604,95684
604,95682
604,95364
604,95230
604,95335
604,93634
604,93623
604,93601
604,93645
604,95223
604,95248
604,95245
604,93626
604,93675
604,96141
604,96158
604,96151
604,96143
604,95634
604,95675
604,95651
604,95658
604,95746
604,95681
604,95318
604,95257
604,95221
604,95347
604,95338
604,93621
604,93605
604,93669
604,93643
604,96161
604,95636
604,95656
604,95724
604,95389
604,95372
604,95379
604,95309
604,95311
604,95222
604,93619
604,93664
604,93642
604,96142
604,95640
604,95668
604,95669
604,95667
604,95650
604,95713
604,95685
604,95603
604,95254
604,95255
604,95310
604,95232
604,95224
604,95249
604,95346
604,95325
604,95329
604,95327
604,93614
604,93653
604,93667
604,93657
604,93649
604,93636
604,93638
604,96162
604,95635
604,95633
604,95664
604,95646
604,95709
604,95747
604,95604
604,95369
604,95306
604,95305
604,95233
605,94951
605,95476
605,94559
605,94592
605,94599
605,95405
605,94955
605,94806
605,94574
605,94567
605,94503
605,94508
605,94515
605,95457
605,95461
605,95426
605,95416
605,94931
605,94576
605,94591
605,94547
605,95402
605,95467
605,94573
605,94590
605,95403
605,95453
605,95452
605,95435
605,95406
605,95404
605,95487
605,94927
605,94562
605,94564
605,94510
605,95409
605,95407
605,95472
605,94569
605,94572
605,95451
605,95492
605,94589
605,94558
605,94553
605,94525
605,95401
605,95431
605,95433
605,94954
605,94581
605,95439
605,95442
605,94928
606,95832
606,95691
606,95851
606,95840
606,95834
606,95758
606,95841
606,95838
606,95831
606,95812
606,95835
606,95829
606,95815
606,95814
606,95419
606,95823
606,95852
606,95860
606,95828
606,95826
606,95894
606,95867
606,95798
606,95821
606,95819
606,95673
606,95853
606,95837
606,95817
606,95816
606,95605
606,95864
606,95843
606,95813
606,95818
606,95660
606,95652
606,95621
606,95825
606,95824
606,95842
606,95833
606,95811
606,95822
606,95820
606,95799
607,95610
607,95608
607,95632
607,95826
607,95865
607,95757
607,95624
607,95630
607,95628
607,95671
607,95763
607,95759
607,95841
607,95828
607,95866
607,95611
607,95609
607,95827
607,95864
607,95670
607,95662
607,95683
607,95655
607,95693
607,95621
607,95842
607,95830
607,95829
607,95821
607,95741
607,95742
607,95758
607,95678
607,95823
607,95825
607,95638
608,92309
608,92347
608,92345
608,92368
608,92372
608,92340
608,92256
608,92268
608,93535
608,93530
608,92397
608,92280
608,92320
608,92304
608,92286
608,92307
608,92364
608,92223
608,91739
608,96133
608,93541
608,93549
608,93514
608,93512
608,92410
608,92393
608,92404
608,93592
608,93522
608,92323
608,92315
608,92314
608,92310
608,92277
608,92333
608,92311
608,92339
608,92267
608,91701
608,96107
608,93526
608,93516
608,92385
608,92392
608,92329
608,92301
608,92365
608,92371
608,92336
608,93529
608,92391
608,92278
608,92321
608,92327
608,92312
608,92305
608,92366
608,92338
608,92342
608,92242
608,92358
608,92374
608,92356
608,92363
608,92359
608,92344
608,93555
608,93517
608,93527
608,92389
608,92386
608,92384
608,92394
608,92382
608,92407
608,92395
608,92325
608,92317
608,92285
608,91737
608,93546
608,92378
608,92398
608,92399
608,92328
608,92332
608,92308
608,92352
608,92346
608,92373
608,92341
608,92252
608,93562
608,93545
608,93513
608,92284
608,92322
609,95210
609,95211
609,95207
609,95320
609,95236
609,95304
609,95242
609,95230
609,95337
609,95203
609,94511
609,95690
609,95208
609,95267
609,95227
609,95237
609,94505
609,95212
609,95253
609,95258
609,95219
609,95206
609,95757
609,95686
609,95234
609,95205
609,95204
609,95202
609,95201
609,94509
609,95632
609,95391
609,95361
609,95213
609,95215
609,95231
609,95330
609,95336
609,94561
609,94548
609,94513
609,95220
609,94531
609,95269
609,95241
609,95240
609,94514
609,95366
609,95209
610,95328
610,95324
610,95360
610,95382
610,95376
610,95323
610,95307
610,95337
610,95387
610,95378
610,95319
610,95352
610,94550
610,95368
610,95322
610,95320
610,95313
610,95353
610,95358
610,95336
610,95385
610,95377
610,95351
610,95363
610,95361
610,95304
610,95230
610,95357
610,95354
610,95330
610,95367
610,95329
610,95386
610,95380
610,95350
610,95355
610,95366
610,95381
610,95316
610,95356
610,95326
611,94708
611,94524
611,94597
611,94583
611,94518
611,94517
611,94707
611,94565
611,94520
611,94526
611,94807
611,94575
611,94596
611,94820
611,94564
611,94507
611,94506
611,94521
611,94801
611,94805
611,94806
611,94611
611,94551
611,94553
611,94522
611,94519
611,94706
611,94563
611,94514
611,94513
611,94530
611,94549
611,94556
611,94802
611,94803
611,94850
611,94595
611,94523
611,94516
611,94528
611,94804
611,94578
611,94570
611,94598
611,94509
611,94588
612,94112
612,94102
612,94105
612,94114
612,94110
612,94143
612,94188
612,94115
612,94014
612,94116
612,94103
612,94129
612,94133
612,94132
612,94134
612,94118
612,94111
612,94108
612,94123
612,94122
612,94141
612,94164
612,94158
612,94130
612,94146
612,94131
612,94121
612,94107
612,94126
612,94140
612,94159
612,94119
612,94117
612,94104
612,94109
612,94124
612,94147
612,94127
613,94615
613,94502
613,94623
613,94702
613,94609
613,94578
613,94703
613,94707
613,94608
613,94614
613,94613
613,94579
613,94501
613,94666
613,94708
613,94705
613,94624
613,94661
613,94619
613,94602
613,94605
613,94603
613,94611
613,94607
613,94610
613,94577
613,94601
613,94621
613,94612
613,94709
613,94606
613,94580
613,94662
613,94618
613,94720
613,94704
613,94604
613,94620
613,94712
613,94710
613,94706
613,94701
614,94066
614,94404
614,94037
614,94044
614,94303
614,94403
614,94112
614,94116
614,94064
614,94065
614,94062
614,94015
614,94131
614,94132
614,94083
614,94011
614,94010
614,94127
614,94014
614,94017
614,94074
614,94038
614,94063
614,94025
614,94019
614,94402
614,94002
614,94030
614,94061
614,94018
614,94401
614,94125
614,94128
614,94134
614,94080
614,94070
614,94005
614,94497
614,94301
615,94588
615,95391
615,94539
615,94577
615,94538
615,94537
615,94545
615,94541
615,94586
615,94557
615,94552
615,94505
615,94544
615,94546
615,94587
615,94580
615,94540
615,94526
615,94578
615,94583
615,94582
615,94543
615,94566
615,94555
615,94514
615,95377
615,94568
615,94550
615,94542
615,94536
615,94551
616,93639
616,95312
616,93792
616,93791
616,93775
616,93755
616,93723
616,93709
616,95380
616,95343
616,95141
616,93773
616,93772
616,93771
616,93715
616,93726
616,93622
616,93665
616,93701
616,93705
616,93638
616,95369
616,95303
616,95340
616,93776
616,93717
616,93716
616,93725
616,93661
616,93635
616,95374
616,95315
616,95341
616,93779
616,93844
616,93764
616,93712
616,93790
616,93774
616,93711
616,93728
616,93708
616,93724
616,93741
616,93620
616,93606
616,93703
616,93706
616,93636
616,95388
616,95360
616,95344
616,93793
616,93786
616,93745
616,93888
616,93760
616,93720
616,93722
616,93610
616,93702
616,93704
616,95324
616,93707
616,93637
616,95322
616,95333
616,93750
616,93744
616,93630
616,95365
616,95317
616,95301
616,95348
616,95334
616,93778
616,93777
616,93794
616,93761
616,93718
616,93714
616,93721
616,93727
617,95053
617,95112
617,94539
617,94024
617,95132
617,95129
617,95161
617,95014
617,94536
617,94085
617,95133
617,95055
617,95052
617,95036
617,95070
617,95050
617,95117
617,95116
617,95015
617,94538
617,95164
617,95054
617,95051
617,95101
617,95002
617,94088
617,94087
617,95134
617,95056
617,94560
617,95152
617,94086
617,94089
617,95131
617,95035
617,95127
617,95126
618,95126
618,95005
618,94022
618,94024
618,94023
618,95066
618,95125
618,95026
618,94040
618,95124
618,94304
618,94301
618,95157
618,95044
618,95033
618,95032
618,95031
618,95065
618,95009
618,95030
618,94039
618,94027
618,94062
618,95073
618,95071
618,95070
618,95060
618,95008
618,95018
618,94306
618,94021
618,95129
618,95130
618,95160
618,95158
618,95170
618,95067
618,95123
618,95011
618,95006
618,95014
618,94042
618,94028
618,94060
618,95076
618,95017
618,94302
618,94305
618,94026
618,94041
618,94063
618,94020
618,95154
618,94074
618,94035
618,94061
618,95050
618,95118
618,95007
618,94303
618,94043
618,94025
618,95141
618,95041
618,95117
618,95120
618,95128
619,95013
619,95125
619,95135
619,95191
619,95156
619,95159
619,95155
619,95116
619,95109
619,95112
619,95111
619,95110
619,94550
619,95172
619,95038
619,95037
619,95119
619,95133
619,95192
619,95151
619,95139
619,95136
619,95046
619,95113
619,95023
619,95050
619,95118
619,95128
619,95108
619,95103
619,95020
619,95138
619,95123
619,95122
619,95124
619,95127
619,95126
619,95106
619,95132
619,95153
619,95150
619,95035
619,95121
619,95076
619,95173
619,95141
619,95148
619,95140
619,95120
619,95033
620,93921
620,95023
620,93901
620,93940
620,95064
620,95066
620,95063
620,95024
620,93922
620,93932
620,93926
620,93924
620,93944
620,95075
620,95060
620,95076
620,95012
620,93908
620,93907
620,93927
620,93925
620,93923
620,93942
620,93450
620,95065
620,95077
620,93915
620,93906
620,93955
620,93943
620,93933
620,93426
620,93232
620,93246
620,95061
620,95062
620,95021
620,93920
620,93954
620,95003
620,95010
620,93912
620,93905
620,93928
620,93387
620,93451
620,93950
620,95043
620,95001
620,95020
620,93962
620,93960
620,93953
620,93930
620,95039
620,95073
620,95004
620,95045
620,95019
620,93902
621,93245
621,93624
621,93631
621,93625
621,93668
621,93311
621,93313
621,93227
621,93270
621,93279
621,93261
621,93306
621,93218
621,93215
621,93616
621,93608
621,93609
621,93657
621,93305
621,93304
621,93239
621,93291
621,93280
621,93278
621,93251
621,93620
621,93654
621,93706
621,93312
621,93234
621,93723
621,93662
621,93648
621,93640
621,93308
621,93290
621,93242
621,93257
621,93250
621,93725
621,93660
621,93656
621,93230
621,93206
621,93212
621,93210
621,93203
621,93202
621,93201
621,93263
621,93241
621,93256
621,93249
621,93627
621,93630
621,93652
621,93309
621,93314
621,93307
621,93219
621,93204
621,93266
621,93272
621,93275
621,93274
621,93622
621,93237
621,93243
622,93390
622,93646
622,93212
622,93292
622,93618
622,93612
622,93384
622,93223
622,93747
622,93730
622,93725
622,93556
622,93626
622,93584
622,93657
622,93704
622,93502
622,93257
622,93765
622,93722
622,93631
622,93581
622,93539
622,93247
622,93267
622,93647
622,93380
622,93235
622,93611
622,93673
622,93654
622,93650
622,93386
622,93389
622,93302
622,93303
622,93272
622,93277
622,92834
622,93740
622,93729
622,93727
622,93619
622,93613
622,93675
622,93711
622,93710
622,93705
622,93385
622,93388
622,93504
622,93274
622,93291
622,93286
622,93737
622,93670
622,93666
622,93720
622,93726
622,93616
622,93615
622,93221
623,93252
623,93255
623,93528
623,93523
623,93518
623,93505
623,93222
623,93224
623,93207
623,93286
623,93258
623,93251
623,93554
623,93535
623,93536
623,93312
623,93220
623,93226
623,93203
623,93271
623,93265
623,93283
623,93262
623,93524
623,93240
623,93285
623,93249
623,93244
623,93555
623,93603
623,93561
623,93534
623,93311
623,93314
623,93531
623,93516
623,93309
623,93221
623,93270
623,93243
623,93313
623,93304
623,93308
623,93268
623,93225
623,93208
623,93205
623,93287
623,93260
623,93257
623,93560
623,93501
623,93305
623,93307
623,93276
623,93267
623,93292
623,93247
623,93238
623,93527
623,93301
